amc,population,cod_uf,microregion,mesoregion,dA_soy,dA_mze,rural_91,log_y_pc_r_91,log_pop_area_91,alpha_adult_91,rural,post03,mort_total_violence_ageadj,lincome,unemployment,employment,share_manuf,share_prim,share_nontrad
110004,88926.0000000007,11,11006,1102,1.5950394868850708,1.7757052183151245,0.4362603425979614,4.909013271331787,2.8297643661499023,0.8089309930801392,FALSE,1,5.7726722534621,0.254081754789961,-0.010493185273354,-0.0403130851406319,0.0349141178422288,-0.187409623494175,0.139837681904002
110005,62864.9999999999,11,11008,1102,2.1234045028686523,4.270113945007324,0.5786163806915283,4.444733619689941,1.0651471614837646,0.8063713312149048,FALSE,1,25.2620440463519,0.11839087778181,-0.0112794979391723,-0.055726061307541,-0.0257199573382618,-0.179092169559178,0.1559576032118
110008,63169.9999999989,11,11002,1101,1.6235066652297974,2.0803589820861816,0.7085287570953369,4.238974571228027,0.08256617188453674,0.7600940465927124,TRUE,1,-15.3405538275884,0.208190911637749,0.0268055202086886,-0.120851977013752,0.00862134746405539,-0.262396031263805,0.191766090322251
110009,28729,11,11006,1102,1.191581130027771,1.3287922143936157,0.513587474822998,4.7719340324401855,1.6368529796600342,0.8239932060241699,FALSE,1,-14.2346259651362,0.0862476417632907,0.0061073371375694,0.035839839975439,-0.05825105386738,-0.12298518607605,0.170082238707777
110010,41656,11,11002,1101,1.5109080076217651,1.8720526695251465,0.15376675128936768,5.090748310089111,0.2603457272052765,0.857349157333374,FALSE,1,4.17277197975959,0.11002955584647,-0.068762453446199,-0.047851878304253,-0.0154657539520714,-0.02232897587217,0.032266193081811
110011,73166.0000000004,11,11004,1102,1.525565505027771,1.7621324062347412,0.5573440790176392,4.507122993469238,1.833199381828308,0.7743486762046814,FALSE,1,-25.0139530649648,0.26200137230617,-0.0172066819074299,-0.039374086819435,0.00955630247286611,-0.204146937534745,0.167055541169599
110012,116610.000000001,11,11004,1102,1.3899463415145874,1.6159226894378662,0.22613579034805298,4.949322700500488,2.6521613597869873,0.8551951050758362,FALSE,1,-17.8278703499856,0.0916671311463197,-0.0357606419524116,0.028034246726319,-0.0368919839770942,-0.040210749307548,0.063195208662053
110014,19874,11,11005,1102,1.4184443950653076,1.5275431871414185,0.6709598302841187,3.999626636505127,2.6154541969299316,0.7400298714637756,TRUE,1,7.37191096280019,0.24326890396423,0.0139611752218686,-0.01721747411198,-0.0119435644381354,-0.105741165737883,0.07355680338592
110015,100223.999999999,11,11004,1102,1.5238380432128906,1.6824606657028198,0.6999647617340088,4.4364423751831055,2.440152406692505,0.7708898186683655,TRUE,1,4.94870441255441,0.13499703202095,3.478442400877e-4,-0.026585174241511,-0.0216987915005128,-0.197484449175034,0.153818065378686
110020,688924,11,11001,1101,1.6651653051376343,2.118776798248291,0.2701258659362793,5.2188568115234375,1.5772532224655151,0.8601295948028564,FALSE,1,-9.44378004272181,0.14578514366833,-0.0728669634219514,0.029540586446155,-0.0212336544281254,-0.065721152334615,0.0202937324489181
